side,location,form,form_arabic,LEM,ROOT,POS,NUMBER,PGN,basis
salihat,11:89:17,Sa`liHK,صَٰلِحٍ,Sa`liH2,SlH,PN,,,root
salihat,11:117:8,muSoliHuwna,مُصْلِحُونَ,muSoliH,SlH,N,P,MP,root
salihat,12:9:14,Sa`liHiyna,صَٰلِحِينَ,Sa`liH,SlH,ADJ,P,MP,root
salihat,12:101:21,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,13:23:5,SalaHa,صَلَحَ,SalaHa,SlH,V,S,3MS,root
salihat,13:29:4,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,14:23:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,16:97:3,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,16:119:13,>aSolaHu,أَصْلَحُ,>aSolaHa,SlH,V,P,3MP,root
salihat,16:122:9,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,17:9:12,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,17:25:8,Sa`liHiyna,صَٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,18:2:11,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,18:30:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,18:46:7,S~a`liHa`tu,صَّٰلِحَٰتُ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,18:82:14,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,18:88:5,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,18:107:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,18:110:19,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,19:60:6,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,19:76:7,S~a`liHa`tu,صَّٰلِحَٰتُ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,19:96:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,20:75:6,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,20:82:7,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,20:112:4,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,21:72:8,Sa`liHiyna,صَٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,21:75:6,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,21:86:6,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,21:90:6,>aSolaHo,أَصْلَحْ,>aSolaHa,SlH,V,P,1P,root
salihat,21:94:4,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,21:105:12,S~a`liHuwna,صَّٰلِحُونَ,Sa`liH,SlH,N,P,MP,root
salihat,22:14:7,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,22:23:7,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,22:50:4,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,22:56:9,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,23:51:7,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,23:100:3,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,24:5:7,>aSolaHu,أَصْلَحُ,>aSolaHa,SlH,V,P,3MP,root
salihat,24:32:4,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,24:55:7,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,25:70:7,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,25:71:4,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,26:83:6,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,26:142:5,Sa`liHN,صَٰلِحٌ,Sa`liH2,SlH,PN,,,root
salihat,26:152:6,yuSoliHu,يُصْلِحُ,>aSolaHa,SlH,V,P,3MP,root
salihat,26:227:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,27:19:18,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,27:19:24,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,ADJ,P,MP,root
salihat,27:45:6,Sa`liHFA,صَٰلِحًا,Sa`liH2,SlH,PN,,,root
salihat,27:48:10,yuSoliHu,يُصْلِحُ,>aSolaHa,SlH,V,P,3MP,root
salihat,28:19:32,muSoliHiyna,مُصْلِحِينَ,muSoliH,SlH,N,P,MP,root
salihat,28:27:29,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,28:67:6,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,28:80:12,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,29:7:4,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,29:9:4,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,29:9:7,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,29:27:18,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,29:58:4,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,30:15:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,30:44:7,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,30:45:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,31:8:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,32:12:14,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,32:19:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,33:31:7,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,33:71:1,yuSoliHo,يُصْلِحْ,>aSolaHa,SlH,V,S,3MS,root
salihat,34:4:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,34:11:8,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,34:37:13,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,35:7:9,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,35:10:13,S~a`liHu,صَّٰلِحُ,Sa`liH,SlH,N,,,root
salihat,35:37:7,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,37:100:5,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,37:112:5,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,38:24:20,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,38:28:6,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,40:8:8,SalaHa,صَلَحَ,SalaHa,SlH,V,S,3MS,root
salihat,40:40:10,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,40:58:8,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,41:8:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,41:33:9,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,41:46:3,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,42:22:12,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,42:23:9,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,42:26:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,42:40:7,>aSolaHa,أَصْلَحَ,>aSolaHa,SlH,V,S,3MS,root
salihat,45:15:3,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,45:21:11,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,45:30:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,46:15:34,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,46:15:36,>aSoliHo,أَصْلِحْ,>aSolaHa,SlH,V,S,2MS,root
salihat,47:2:4,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,47:2:17,>aSolaHa,أَصْلَحَ,>aSolaHa,SlH,V,S,3MS,root
salihat,47:5:2,yuSoliHu,يُصْلِحُ,>aSolaHa,SlH,V,S,3MS,root
salihat,47:12:7,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,48:29:50,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,49:9:6,>aSoliHu,أَصْلِحُ,>aSolaHa,SlH,V,P,2MP,root
salihat,49:9:23,>aSoliHu,أَصْلِحُ,>aSolaHa,SlH,V,P,2MP,root
salihat,49:10:4,>aSoliHu,أَصْلِحُ,>aSolaHa,SlH,V,P,2MP,root
salihat,63:10:21,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,64:9:12,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,65:11:11,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,65:11:20,Sa`liHFA,صَٰلِحًا,Sa`liH,SlH,N,,,root
salihat,66:4:16,Sa`liHu,صَٰلِحُ,Sa`liH,SlH,N,P,MP,root
salihat,66:10:15,Sa`liHayoni,صَٰلِحَيْنِ,Sa`liH,SlH,ADJ,D,MD,root
salihat,68:50:5,S~a`liHiyna,صَّٰلِحِينَ,Sa`liH,SlH,N,P,MP,root
salihat,72:11:3,S~a`liHuwna,صَّٰلِحُونَ,Sa`liH,SlH,N,P,MP,root
salihat,84:25:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,85:11:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,95:6:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,98:7:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
salihat,103:3:5,S~a`liHa`ti,صَّٰلِحَٰتِ,S~a`liHa`t,SlH,N,P,FP,lemma+root
sayyiat,2:49:7,suw^'a,سُوٓءَ,suw^',swA,N,,,root
sayyiat,2:81:4,say~i}apF,سَيِّئَةً,say~i}ap,swA,N,,,root
sayyiat,2:169:3,s~uw^'i,سُّوٓءِ,suw^',swA,N,,,root
sayyiat,2:271:16,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,3:30:13,suw^'K,سُوٓءٍ,suw^',swA,N,,,root
sayyiat,3:120:4,tasu&o,تَسُؤْ,saA^'a,swA,V,S,3FS,root
sayyiat,3:120:7,say~i}apN,سَيِّئَةٌ,say~i}ap,swA,N,,,root
sayyiat,3:174:8,suw^'N,سُوٓءٌ,suw^',swA,N,,,root
sayyiat,3:193:17,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,3:195:29,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,4:17:7,s~uw^'a,سُّوٓءَ,suw^',swA,N,,,root
sayyiat,4:18:5,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,4:22:16,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,4:31:9,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,4:38:17,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,4:78:20,say~i}apN,سَيِّئَةٌ,say~i}ap,swA,N,,,root
sayyiat,4:79:10,say~i}apK,سَيِّئَةٍ,say~i}ap,swA,N,,,root
sayyiat,4:85:12,say~i}apF,سَيِّئَةً,say~i}ap,swA,ADJ,,,root
sayyiat,4:97:26,saA^'ato,سَآءَتْ,saA^'a,swA,V,S,3FS,root
sayyiat,4:110:3,suw^'FA,سُوٓءًا,suw^',swA,N,,,root
sayyiat,4:115:19,saA^'ato,سَآءَتْ,saA^'a,swA,V,S,3FS,root
sayyiat,4:123:9,suw^'FA,سُوٓءًا,suw^',swA,N,,,root
sayyiat,4:148:5,s~uw^'i,سُّوٓءِ,suw^',swA,N,,,root
sayyiat,4:149:9,suw^'K,سُوٓءٍ,suw^',swA,N,,,root
sayyiat,5:12:30,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,5:31:10,sawo'apa,سَوْءَةَ,sawo'ap,swA,N,,,root
sayyiat,5:31:21,sawo'apa,سَوْءَةَ,sawo'ap,swA,N,,,root
sayyiat,5:65:9,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,5:66:22,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,5:101:11,tasu&o,تَسُؤْ,saA^'a,swA,V,S,3FS,root
sayyiat,6:31:24,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,6:54:18,suw^'F[A,سُوٓءًۢا,suw^',swA,N,,,root
sayyiat,6:136:29,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,6:157:31,suw^'a,سُوٓءَ,suw^',swA,N,,,root
sayyiat,6:160:9,s~ay~i}api,سَّيِّئَةِ,say~i}ap,swA,N,,,root
sayyiat,7:20:10,sawo'a`ti,سَوْءَٰتِ,sawo'a`t,swA,N,P,FP,root
sayyiat,7:22:8,sawo'a`tu,سَوْءَٰتُ,sawo'a`t,swA,N,P,FP,root
sayyiat,7:26:8,sawo'a`ti,سَوْءَٰتِ,sawo'a`t,swA,N,P,FP,root
sayyiat,7:27:15,sawo'a`ti,سَوْءَٰتِ,sawo'a`t,swA,N,P,FP,root
sayyiat,7:73:31,suw^'K,سُوٓءٍ,suw^',swA,N,,,root
sayyiat,7:95:4,s~ay~i}api,سَّيِّئَةِ,say~i}ap,swA,N,,,root
sayyiat,7:131:9,say~i}apN,سَيِّئَةٌ,say~i}ap,swA,N,,,root
sayyiat,7:141:7,suw^'a,سُوٓءَ,suw^',swA,N,,,root
sayyiat,7:153:3,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,7:165:10,s~uw^'i,سُّوٓءِ,suw^',swA,N,,,root
sayyiat,7:167:11,suw^'a,سُوٓءَ,suw^',swA,N,,,root
sayyiat,7:168:12,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,7:177:1,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,7:188:21,s~uw^'u,سُّوٓءُ,suw^',swA,N,,,root
sayyiat,8:29:12,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,9:9:10,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,9:37:25,suw^'u,سُوٓءُ,suw^',swA,N,,,root
sayyiat,9:50:4,tasu&o,تَسُؤْ,saA^'a,swA,V,S,3FS,root
sayyiat,9:98:13,s~awo'i,سَّوْءِ,sawo',swA,N,,,root
sayyiat,9:102:8,say~i}FA,سَيِّئًا,say~i},swA,ADJ,S,MS,root
sayyiat,10:27:3,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,10:27:5,say~i}apK],سَيِّئَةٍۭ,say~i}ap,swA,N,,,root
sayyiat,11:10:9,s~ay~i_#aAtu,سَّيِّـَٔاتُ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,11:54:7,suw^'K,سُوٓءٍ,suw^',swA,N,,,root
sayyiat,11:64:14,suw^'K,سُوٓءٍ,suw^',swA,N,,,root
sayyiat,11:77:5,siY^'a,سِىٓءَ,saA^'a,swA,V,S,3MS,root
sayyiat,11:78:9,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,11:114:11,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,12:24:14,s~uw^'a,سُّوٓءَ,suw^',swA,N,,,root
sayyiat,12:25:17,suw^'FA,سُوٓءًا,suw^',swA,N,,,root
sayyiat,12:51:16,suw^'K,سُوٓءٍ,suw^',swA,N,,,root
sayyiat,12:53:7,s~uw^'i,سُّوٓءِ,suw^',swA,N,,,root
sayyiat,13:6:2,s~ay~i}api,سَّيِّئَةِ,say~i}ap,swA,N,,,root
sayyiat,13:11:26,suw^'FA,سُوٓءًا,suw^',swA,N,,,root
sayyiat,13:18:22,suw^'u,سُوٓءُ,suw^',swA,N,,,root
sayyiat,13:21:12,suw^'a,سُوٓءَ,suw^',swA,N,,,root
sayyiat,13:22:15,s~ay~i}apa,سَّيِّئَةَ,say~i}ap,swA,N,,,root
sayyiat,13:25:22,suw^'u,سُوٓءُ,suw^',swA,N,,,root
sayyiat,14:6:15,suw^'a,سُوٓءَ,suw^',swA,N,,,root
sayyiat,16:25:13,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,16:27:19,s~uw^'a,سُّوٓءَ,suw^',swA,N,,,root
sayyiat,16:28:12,suw^'K],سُوٓءٍۭ,suw^',swA,N,,,root
sayyiat,16:34:2,say~i_#aAtu,سَيِّـَٔاتُ,say~i_#aAt,swA,N,,,lemma+root
sayyiat,16:45:4,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,16:59:5,suw^'i,سُوٓءِ,suw^',swA,N,,,root
sayyiat,16:59:17,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,16:60:6,s~awo'i,سَّوْءِ,sawo',swA,N,,,root
sayyiat,16:94:11,s~uw^'a,سُّوٓءَ,suw^',swA,N,,,root
sayyiat,16:119:6,s~uw^'a,سُّوٓءَ,suw^',swA,N,,,root
sayyiat,17:7:6,>asa>o,أَسَأْ,>asaA^'a,swA,V,P,2MP,root
sayyiat,17:7:12,"yasu,^_#u",يَسُۥٓـُٔ,saA^'a,swA,V,P,3MP,root
sayyiat,17:32:7,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,17:38:4,say~i}u,سَيِّئُ,say~i},swA,N,S,MS,root
sayyiat,18:29:27,saA^'ato,سَآءَتْ,saA^'a,swA,V,S,3FS,root
sayyiat,19:28:7,sawo'K,سَوْءٍ,sawo',swA,N,,,root
sayyiat,20:22:9,suw^'K,سُوٓءٍ,suw^',swA,N,,,root
sayyiat,20:101:3,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,20:121:5,sawo'a`tu,سَوْءَٰتُ,sawo'a`t,swA,N,,,root
sayyiat,21:74:15,sawo'K,سَوْءٍ,sawo',swA,N,,,root
sayyiat,21:77:10,sawo'K,سَوْءٍ,sawo',swA,N,,,root
sayyiat,23:96:5,s~ay~i}apa,سَّيِّئَةَ,say~i}ap,swA,N,,,root
sayyiat,25:40:8,s~awo'i,سَّوْءِ,sawo',swA,N,,,root
sayyiat,25:66:2,saA^'ato,سَآءَتْ,saA^'a,swA,V,S,3FS,root
sayyiat,25:70:11,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,26:156:3,suw^'K,سُوٓءٍ,suw^',swA,N,,,root
sayyiat,26:173:4,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,27:5:4,suw^'u,سُوٓءُ,suw^',swA,N,,,root
sayyiat,27:11:8,suw^'K,سُوٓءٍ,suw^',swA,N,,,root
sayyiat,27:12:9,suw^'K,سُوٓءٍ,suw^',swA,N,,,root
sayyiat,27:46:5,s~ay~i}api,سَّيِّئَةِ,say~i}ap,swA,N,,,root
sayyiat,27:58:4,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,27:62:7,s~uw^'a,سُّوٓءَ,suw^',swA,N,,,root
sayyiat,27:90:3,s~ay~i}api,سَّيِّئَةِ,say~i}ap,swA,N,,,root
sayyiat,28:32:9,suw^'K,سُوٓءٍ,suw^',swA,N,,,root
sayyiat,28:54:9,s~ay~i}apa,سَّيِّئَةَ,say~i}ap,swA,N,,,root
sayyiat,28:84:9,s~ay~i}api,سَّيِّئَةِ,say~i}ap,swA,N,,,root
sayyiat,28:84:14,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,29:4:5,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,29:4:8,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,29:7:7,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,29:33:6,siY^'a,سِىٓءَ,saA^'a,swA,V,S,3MS,root
sayyiat,30:10:5,>asa`^_#u,أَسَٰٓـُٔ,>asaA^'a,swA,V,P,3MP,root
sayyiat,30:10:6,s~uw^>aY`^,سُّوٓأَىٰٓ,s~uw^>aY`^,swA,N,,,root
sayyiat,30:36:9,say~i}apN[,سَيِّئَةٌۢ,say~i}ap,swA,N,,,root
sayyiat,33:17:11,suw^'FA,سُوٓءًا,suw^',swA,N,,,root
sayyiat,35:8:4,suw^'u,سُوٓءُ,suw^',swA,N,,,root
sayyiat,35:10:17,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,35:43:5,s~ay~i}i,سَّيِّئِ,say~i},swA,ADJ,S,MS,root
sayyiat,35:43:9,s~ay~i}u,سَّيِّئُ,say~i},swA,ADJ,S,MS,root
sayyiat,37:177:4,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,39:24:4,suw^'a,سُوٓءَ,suw^',swA,N,,,root
sayyiat,39:35:4,>asowa>a,أَسْوَأَ,>asowa>,swA,N,S,MS,root
sayyiat,39:47:14,suw^'i,سُوٓءِ,suw^',swA,N,,,root
sayyiat,39:48:3,say~i_#aAtu,سَيِّـَٔاتُ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,39:51:2,say~i_#aAtu,سَيِّـَٔاتُ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,39:51:10,say~i_#aAtu,سَيِّـَٔاتُ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,39:61:8,s~uw^'u,سُّوٓءُ,suw^',swA,N,,,root
sayyiat,40:9:2,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,40:9:5,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,40:37:13,suw^'u,سُوٓءُ,suw^',swA,N,,,root
sayyiat,40:40:3,say~i}apF,سَيِّئَةً,say~i}ap,swA,N,,,root
sayyiat,40:45:3,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,40:45:9,suw^'u,سُوٓءُ,suw^',swA,N,,,root
sayyiat,40:52:9,suw^'u,سُوٓءُ,suw^',swA,N,,,root
sayyiat,40:58:10,musiY^'u,مُسِىٓءُ,musiY^',swA,N,,,root
sayyiat,41:27:7,>asowa>a,أَسْوَأَ,>asowa>,swA,N,S,MS,root
sayyiat,41:34:5,s~ay~i}apu,سَّيِّئَةُ,say~i}ap,swA,N,,,root
sayyiat,41:46:6,>asaA^'a,أَسَآءَ,>asaA^'a,swA,V,S,3MS,root
sayyiat,42:25:9,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,42:40:2,say~i}apK,سَيِّئَةٍ,say~i}ap,swA,N,,,root
sayyiat,42:40:3,say~i}apN,سَيِّئَةٌ,say~i}ap,swA,N,,,root
sayyiat,42:48:21,say~i}apN[,سَيِّئَةٌۢ,say~i}ap,swA,N,,,root
sayyiat,45:15:6,>asaA^'a,أَسَآءَ,>asaA^'a,swA,V,S,3MS,root
sayyiat,45:21:5,s~ay~i_#aAti,سَّيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,45:21:15,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
sayyiat,45:33:3,say~i_#aAtu,سَيِّـَٔاتُ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,46:16:10,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,47:2:16,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,47:14:10,suw^'u,سُوٓءُ,suw^',swA,N,,,root
sayyiat,48:5:13,say~i_#aAti,سَيِّـَٔاتِ,say~i_#aAt,swA,N,P,FP,lemma+root
sayyiat,48:6:9,s~awo'i,سَّوْءِ,sawo',swA,N,,,root
sayyiat,48:6:12,s~awo'i,سَّوْءِ,sawo',swA,N,,,root
sayyiat,48:6:20,saA^'ato,سَآءَتْ,saA^'a,swA,V,S,3FS,root
sayyiat,48:12:17,s~awo'i,سَّوْءِ,sawo',swA,N,,,root
sayyiat,53:31:10,>asa`^_#u,أَسَٰٓـُٔ,>asaA^'a,swA,V,P,3MP,root
sayyiat,58:15:7,saA^'a,سَآءَ,saA^'a,swA,V,S,3MS,root
